Wall time,Step,Value
1776251669.435434,44231,-1.1980000734329224
1776251669.5543764,44291,-1.0600000619888306
1776251669.65408,44345,-1.0540000200271606
1776251669.8047776,44426,-1.0810000896453857
1776251669.8973634,44474,-1.0480000972747803
1776251670.0571916,44555,-1.0810000896453857
1776251670.1900096,44618,-1.0630000829696655
1776251670.3195012,44681,-1.0630000829696655
1776251670.6431746,44841,-1.1600000858306885
1776251670.8483872,44944,-1.1030000448226929
1776251672.2827883,45244,-0.30000001192092896
1776251672.4429398,45333,-1.0890001058578491
1776251672.6338608,45437,-1.1040000915527344
1776251672.7827978,45515,-1.0780000686645508
1776251673.038601,45644,-1.1290000677108765
1776251673.3100667,45778,-1.1340000629425049
1776251673.425093,45834,-1.055999994277954
1776251673.5561886,45902,-1.068000078201294
1776251673.6593313,45956,-1.0540000200271606
1776251673.7995656,46025,-1.069000005722046
1776251673.935864,46089,-1.0640000104904175
1776251674.2433686,46251,-1.162000060081482
1776251674.3585117,46311,-1.0600000619888306
1776251674.5590842,46418,-1.1069999933242798
1776251674.8289058,46553,-1.1350001096725464
1776251675.0466514,46666,-1.1130000352859497
1776251675.23421,46757,-1.0910000801086426
1776251675.3673377,46827,-1.0700000524520874
1776251675.6862187,46982,-1.15500009059906
1776251676.7242591,47105,-1.1230000257492065
1776251676.9209275,47201,-1.096000075340271
1776251677.031811,47256,-1.0550000667572021
1776251677.2077107,47342,-1.0860000848770142
1776251677.323564,47402,-1.0600000619888306
1776251677.531959,47504,-1.1019999980926514
1776251677.8045585,47643,-1.1390000581741333
1776251677.961958,47721,-1.0780000686645508
1776251678.3098662,47900,-1.1790000200271606
1776251678.6424222,48076,-1.1759999990463257
1776251678.8488467,48190,-1.1140000820159912
1776251678.9989142,48254,-1.0640000104904175
1776251679.0847588,48298,-1.0440000295639038
1776251679.2196703,48372,-1.0740000009536743
1776251679.3885021,48461,-1.0890001058578491
1776251679.79039,48664,-1.2030000686645508
1776251680.2220755,48908,-1.2440000772476196
1776251680.3238287,48959,-1.0509999990463257
1776251680.4936712,49044,-1.0850000381469727
1776251680.641661,49118,-1.0740000009536743
1776251681.9157343,49174,-1.055999994277954
1776251682.2056777,49325,-1.1510000228881836
1776251682.4197614,49433,-1.1080000400543213
1776251682.645326,49547,-1.1140000820159912
1776251682.8547034,49653,-1.1060000658035278
1776251683.074568,49762,-1.1090000867843628
1776251683.2651613,49855,-1.093000054359436
1776251683.492073,49972,-1.1170001029968262
1776251683.8650064,50159,-1.187000036239624
1776251684.0530589,50251,-1.0920000076293945
1776251684.2475388,50347,-1.096000075340271
1776251684.876719,50647,-0.30000001192092896
1776251685.4692416,50947,-0.30000001192092896
1776251685.5058944,50964,1.9829999208450317
1776251685.7660806,51092,1.871999979019165
1776251687.01282,51305,-1.2130000591278076
1776251687.1512852,51371,-1.0660001039505005
1776251687.4173102,51509,-1.1380000114440918
1776251687.5508664,51579,-1.0700000524520874
1776251687.9318066,51777,-1.1980000734329224
1776251688.0647693,51842,-1.065000057220459
1776251688.1965268,51908,-1.0660001039505005
1776251688.301292,51959,-1.0509999990463257
1776251688.4214349,52018,-1.059000015258789
1776251688.6336262,52137,-1.1190000772476196
1776251688.8409808,52251,-1.1140000820159912
1776251689.0099378,52331,1.9199999570846558
1776251689.5589933,52612,-1.281000018119812
1776251689.7582226,52722,-1.1100000143051147
1776251690.1294224,52928,-1.2060000896453857
1776251690.5343616,53132,-1.2040001153945923
1776251690.709984,53221,-1.0890001058578491
1776251691.7767348,53320,-1.099000096321106
1776251691.8931074,53379,-1.059000015258789
1776251692.068265,53472,-1.093000054359436
1776251692.3928952,53650,-1.1780000925064087
1776251692.8415496,53885,-1.2350000143051147
1776251692.9587564,53939,-1.0540000200271606
1776251693.057812,53992,-1.0530000925064087
1776251693.35537,54134,-1.1420000791549683
1776251693.70797,54315,-1.1810001134872437
1776251693.9156735,54429,-1.1140000820159912
1776251694.2071831,54577,-1.1480000019073486
1776251694.4189947,54692,-1.1150000095367432
1776251694.5969791,54787,-1.0950000286102295
1776251694.6838613,54835,-1.0480000972747803
1776251695.0064614,55010,-1.1750000715255737
1776251695.2454324,55140,-1.1299999952316284
1776251695.4834697,55271,-1.13100004196167
1776251696.4616005,55318,1.9529999494552612
1776251696.6401155,55406,-1.0880000591278076
1776251696.8080335,55496,-1.090000033378601
1776251696.9859138,55595,-1.099000096321106
1776251697.0877197,55655,-1.0600000619888306
1776251697.198821,55710,-1.0550000667572021
1776251697.4438076,55835,-1.125
1776251697.5563345,55888,-1.0530000925064087
1776251698.1243281,56162,1.7259999513626099
1776251698.406404,56308,-1.1460000276565552
1776251698.6526773,56432,-1.124000072479248
1776251698.9928408,56606,-1.1740000247955322
1776251699.3869858,56802,-1.196000099182129
1776251699.4910052,56858,-1.055999994277954
1776251699.6523826,56939,-1.0810000896453857
1776251700.1312125,57157,-1.218000054359436
1776251700.2934854,57240,-1.0830000638961792
1776251700.4691007,57321,-1.0810000896453857
1776251701.429425,57376,-1.0550000667572021
1776251701.6331644,57483,-1.1069999933242798
1776251701.738739,57545,-1.062000036239624
1776251702.3855484,57845,-0.30000001192092896
1776251702.5346563,57914,-1.069000005722046
1776251702.6419082,57964,-1.0500000715255737
1776251702.7808857,58037,-1.0730000734329224
1776251703.018235,58136,-1.099000096321106
1776251703.135156,58188,-1.0520000457763672
1776251703.4928102,58374,-1.186000108718872
1776251703.7120652,58481,-1.1069999933242798
1776251703.928208,58584,-1.1030000448226929
1776251704.0435045,58652,-1.068000078201294
1776251704.5968728,58952,-0.30000001192092896
1776251704.8873184,59106,-1.1540000438690186
1776251705.0744095,59206,-1.100000023841858
1776251705.238989,59288,-1.0820000171661377
1776251705.4004512,59370,-1.0820000171661377
1776251706.8590922,59670,-0.30000001192092896
1776251707.002954,59744,-1.0740000009536743
1776251707.1774032,59826,-1.0820000171661377
1776251707.278789,59878,-1.0520000457763672
1776251707.4210353,59958,-1.0800000429153442
1776251707.8393981,60171,-1.2130000591278076
1776251708.1268444,60308,-1.1370000839233398
1776251708.419729,60454,-1.1460000276565552
1776251708.7144783,60596,-1.1420000791549683
1776251709.3386688,60896,-0.30000001192092896
1776251709.554287,61014,-1.1180000305175781
1776251709.8154523,61153,-1.1390000581741333
1776251710.085948,61283,-1.1299999952316284
1776251710.2299688,61353,-1.0700000524520874
1776251711.1896403,61450,-1.097000002861023
1776251711.3162282,61515,-1.065000057220459
1776251711.5150173,61622,-1.1069999933242798
1776251711.6637933,61696,-1.0740000009536743
1776251711.8689322,61800,-1.1040000915527344
1776251712.0603423,61886,-1.0860000848770142
1776251712.2974124,62006,-1.1200000047683716
1776251712.5258932,62126,-1.1200000047683716
1776251712.8385727,62288,-1.162000060081482
1776251713.0717716,62402,-1.1140000820159912
1776251713.4380245,62591,-1.1890000104904175
1776251713.6745567,62711,-1.1200000047683716
1776251714.2765934,63011,-0.30000001192092896
1776251714.4245384,63088,-1.0770000219345093
1776251714.6710823,63209,-1.121000051498413
1776251714.9923007,63376,-1.1670000553131104
1776251716.285475,63542,-1.1660000085830688
1776251716.8114629,63813,-1.2710000276565552
1776251716.9975002,63880,-1.0670000314712524
1776251717.137487,63945,-1.065000057220459
1776251717.4046042,64088,-1.1430000066757202
1776251717.5471737,64166,-1.0780000686645508
1776251717.648666,64219,-1.0530000925064087
1776251717.811559,64309,-1.090000033378601
1776251718.3847504,64609,-0.30000001192092896
1776251718.532205,64677,-1.068000078201294
1776251718.736216,64777,-1.100000023841858
1776251718.8736486,64848,1.928999900817871
1776251719.0508223,64937,-1.0890001058578491
1776251719.2977207,65064,-1.127000093460083
1776251719.4252026,65128,-1.0640000104904175
1776251719.7230678,65285,-1.1570000648498535
